Time,Raw.Pin 17,Raw.Pin 18,Raw.Pin 19,Raw.Pin 20,Raw.Pin 21,Raw.Pin 22,Raw.Pin 23,Raw.Pin 24,Raw.Pin 25,Raw.Pin 26,Raw.Pin 27,Raw.Pin 28,Raw.Pin 29,Raw.Pin 30,Raw.Pin 31,Raw.Pin 32,Voltage.1,Voltage.2,Voltage.3,Voltage.4,Voltage.5,Voltage.6,Voltage.7,Voltage.8,Voltage.9,Voltage.10,Voltage.11,Voltage.12,Voltage.13,Voltage.14,Voltage.15,Voltage.16
s,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
8.381,0.00305176,0,0.00152588,0,0.00335693,0.000610352,0.00366211,0.0012207,0.00335693,0.0012207,-0.00152588,0.000915527,0.00244141,0.00274658,0.0012207,-0.000610352,0.0147274,0.0137157,0.0100399,0.0133356,0.0118922,0.0169873,0.0114618,0.0133315,0.0158261,0.0155281,0.0163822,0.0132214,0.0152922,0.0143728,0.0112477,0.0131798
8.382,0.000915527,0.000610352,-0.000915527,0.00213623,0.00183105,0.00274658,0.00213623,0.00274658,0.00152588,0.000915527,0.00183105,-0.000305176,0.000915527,0,0.00152588,0.000915527,0.0154903,0.0144786,0.0135494,0.013183,0.0117397,0.0166821,0.011004,0.0133315,0.0159787,0.0175117,0.0153141,0.0112378,0.0188018,0.0145253,0.0107899,0.0102806
8.383,0.00366211,0.00183105,0.0012207,0.00305176,0.00183105,0.0012207,0.000915527,0.00366211,0.00213623,0.000915527,-0.00152588,-0.000610352,0.00244141,0.00640869,0.00305176,0.000915527,0.0177791,0.0146312,0.0127864,0.0127253,0.0132655,0.0162244,0.0114618,0.014247,0.0175045,0.0169014,0.015009,0.0118481,0.0152922,0.0146779,0.0109425,0.0116539
8.384,0.00244141,0.000610352,0.00183105,0.000610352,0.00152588,0.00152588,0.00152588,0.00244141,-0.000610352,-0.000915527,0.0012207,0.00366211,0.000610352,0.00366211,0.00152588,0.00244141,0.0147274,0.0140208,0.013702,0.0133356,0.0108241,0.0162244,0.0120721,0.0151625,0.017352,0.0179695,0.015009,0.0106274,0.0165129,0.0145253,0.0118581,0.0122642
8.385,-0.000305176,0.00183105,0,0.000610352,0.00366211,-0.000610352,0.00335693,0.00183105,0.00579834,0.00152588,0.00152588,0.000610352,0.0012207,0.00244141,0.00366211,0.00183105,0.0156429,0.0150889,0.0121761,0.0133356,0.0108241,0.0168347,0.0114618,0.0139418,0.016589,0.0170539,0.0163822,0.0118481,0.0160552,0.0123891,0.0114003,0.0136375
8.386,0.00305176,0.00213623,0,0.00152588,0.00366211,0.00213623,0.00244141,0.00366211,0.00274658,0.0012207,0.00152588,0.00274658,0.00366211,0,0.00152588,0.00152588,0.0144222,0.0160045,0.013702,0.0130304,0.0114345,0.0146985,0.0108514,0.0133315,0.0168942,0.0182746,0.0156193,0.0113904,0.0169707,0.0149831,0.0120106,0.012722
8.387,0.000610352,0.000610352,0.000610352,0.00396729,0.0012207,0.00335693,0.00366211,0.00488281,0.00244141,0.00366211,0.00305176,0,0.00152588,0.0012207,0.00305176,0.00335693,0.0161006,0.0152415,0.0127864,0.0127253,0.0117397,0.0166821,0.0114618,0.0122634,0.0155209,0.0170539,0.0153141,0.0116956,0.0148345,0.0145253,0.0120106,0.0115013
8.388,0.00244141,0.00183105,0.0012207,0.00183105,0.0012207,0.00183105,0.00274658,0.00549316,0.00274658,-0.000610352,0.00152588,0.00152588,0.00183105,0.00152588,-0.00183105,0.00213623,0.0159481,0.0140208,0.0138546,0.0130304,0.0118922,0.0150037,0.0111566,0.0147048,0.0167416,0.0182746,0.0165348,0.0127637,0.0162078,0.0140676,0.0121632,0.0130272
8.389,0.00518799,0.00213623,0.00183105,0.0012207,0.00457764,0.00305176,0.00213623,0.00183105,0.00335693,0.00244141,0.000915527,0,0.0012207,0.00183105,0.00274658,0.00335693,0.0154903,0.0156993,0.0130916,0.0119623,0.0118922,0.0172925,0.0116144,0.0130263,0.0171994,0.0149177,0.0163822,0.0132214,0.0154448,0.0145253,0.0123158,0.0121117
8.39,0.00305176,0.00335693,0.00183105,-0.000305176,0.00213623,0.0012207,0.00274658,0.00396729,0.00427246,-0.00305176,0.00244141,0.0012207,0.00640869,0.000915527,0.00396729,0.00305176,0.0157955,0.0140208,0.0109554,0.0121149,0.0112819,0.0160718,0.0114618,0.0134841,0.0170468,0.0165962,0.0160771,0.0132214,0.01575,0.0136098,0.0120106,0.0121117
8.391,0.00244141,0.00152588,0.000305176,0.00183105,0.00152588,0.00183105,0.00244141,0.0012207,0.00244141,0.00183105,0.00366211,-0.0012207,0.0012207,0.00183105,0.00305176,0.00213623,0.0153377,0.0152415,0.0135494,0.0127253,0.0108241,0.0165295,0.0125299,0.0133315,0.0175045,0.0150703,0.015009,0.0136792,0.0166655,0.0178823,0.0121632,0.0118065
8.392,0.00183105,0.00213623,0.000610352,0.0012207,-0.000610352,0.00152588,0.00274658,0.00335693,0.000305176,0.00183105,0.00305176,0.00152588,0.00305176,0.00274658,0.00366211,0.000915527,0.0130489,0.0138682,0.0132442,0.0133356,0.0121974,0.0159192,0.0123773,0.0131789,0.016589,0.0178169,0.0157719,0.014137,0.0133086,0.0151357,0.0117055,0.0111961
8.393,0.00183105,0.000915527,-0.000915527,0,0.00244141,0.00305176,0.00213623,0.00335693,0.00213623,0.000915527,0.00244141,0.00183105,0.00183105,0,0.00396729,0.00305176,0.0153377,0.0160045,0.0126339,0.0130304,0.0120448,0.0163769,0.0119196,0.0134841,0.017352,0.0169014,0.0159245,0.0139844,0.0163603,0.0146779,0.0129262,0.0128746
8.394,0.00244141,0.0012207,0.00244141,-0.000305176,0.00366211,0.0012207,0.00366211,0.0012207,0.00244141,0.00274658,-0.00213623,-0.000610352,0.0012207,0.00244141,0.00274658,0.00274658,0.0154903,0.0144786,0.013702,0.0128779,0.0118922,0.0166821,0.0125299,0.0119582,0.0155209,0.0181221,0.0171452,0.0136792,0.0148345,0.0149831,0.0104848,0.0133324
8.395,0.00305176,0.000305176,0.000610352,0.0012207,0.0012207,0.00244141,0.00366211,0.00183105,0.00305176,-0.000305176,0.00213623,0.000915527,0.00213623,-0.000915527,0,0.000915527,0.0145748,0.0153941,0.0135494,0.0136408,0.0117397,0.0166821,0.0108514,0.0136367,0.0164364,0.0169014,0.0159245,0.0135266,0.0155974,0.0149831,0.0118581,0.0115013
8.396,0.00305176,0.000610352,0.0012207,0.00152588,0.00366211,0.000305176,0.00183105,0.00183105,0.00274658,0.00213623,-0.000915527,0.000305176,0.0012207,0.00183105,0.00396729,-0.00274658,0.0150325,0.0155467,0.0126339,0.0127253,0.0108241,0.0168347,0.0116144,0.0140944,0.0159787,0.0175117,0.0174504,0.0129163,0.0159026,0.0143728,0.00895889,0.0131798
8.397,0.00335693,0,0.000305176,0,0.000610352,0.00183105,0.00366211,0.00305176,-0.00274658,0.000915527,0.000610352,0.00366211,0.0012207,0.00244141,0.000610352,0.000610352,0.0147274,0.0128001,0.0140071,0.0150141,0.0115871,0.0171399,0.0102411,0.0137892,0.0178097,0.0172065,0.0153141,0.0129163,0.0146819,0.0168142,0.0112477,0.0122642
8.398,0.00152588,-0.000305176,0.00244141,0,0.00152588,0,-0.000305176,0.000610352,0.00274658,0.00396729,0.000915527,0.000915527,0.000915527,0.00274658,0.00152588,0.00244141,0.0164058,0.0166148,0.012939,0.013183,0.0105189,0.0177502,0.0123773,0.0133315,0.0155209,0.0165962,0.0165348,0.0150525,0.0194121,0.0143728,0.0110951,0.013485
8.399,0.00213623,-0.000305176,0.000610352,-0.00183105,0.00244141,0.000305176,0.00152588,-0.000610352,0.00183105,0.00183105,0.00183105,0.000305176,0.00213623,0.00152588,0.00274658,0,0.0139644,0.0140208,0.012939,0.013946,0.0112819,0.0168347,0.0113092,0.0122634,0.0175045,0.0161384,0.0133305,0.0127637,0.0159026,0.0140676,0.00834854,0.0113487
8.4,0,0.000915527,0,0.000305176,0.00274658,0.000915527,0.00244141,0.00244141,0.00305176,0.00183105,0.0012207,0.000305176,0.000610352,0.00305176,0.00183105,0.0012207,0.0183895,0.0153941,0.013702,0.0110468,0.00960342,0.0169873,0.0120721,0.0147048,0.0170468,0.0170539,0.0153141,0.013374,0.0155974,0.0146779,0.00972183,0.012722
8.401,0.0012207,0.00213623,-0.000305176,0.00274658,0.00244141,0.00244141,0.00335693,0.00274658,0.00488281,-0.000610352,0.000915527,0.00213623,0.00335693,0.00305176,-0.000915527,0.000915527,0.0147274,0.0150889,0.0135494,0.0110468,0.0114345,0.0165295,0.0100885,0.0133315,0.0175045,0.018885,0.0133305,0.0135266,0.01575,0.0149831,0.015215,0.0128746
8.402,0.00152588,0.00152588,0.00183105,0.000305176,0.00335693,0.000915527,0.00305176,0,0.00152588,0.000610352,0.000915527,0,-0.00305176,0.00183105,0.00274658,0.00335693,0.0153377,0.0147838,0.0153804,0.0133356,0.0115871,0.0168347,0.0102411,0.0137892,0.016589,0.0176643,0.0162297,0.0136792,0.0163603,0.0146779,0.0121632,0.0113487
8.403,0.00427246,0.000610352,0.00152588,0.0012207,0.00305176,0.0012207,0.00335693,0.00244141,0.000915527,0.000610352,-0.0012207,0.000305176,0.0012207,0.00549316,-0.000610352,0.00457764,0.0154903,0.0141734,0.0144649,0.013946,0.0115871,0.0165295,0.00978333,0.0133315,0.0182675,0.0204109,0.0151615,0.0139844,0.0136138,0.0104055,0.0117055,0.0119591
8.404,0.00335693,0.000610352,-0.000915527,0.0012207,0.00274658,0.00183105,0.000915527,-0.000915527,0.00396729,0.000305176,0.00427246,-0.00183105,0.00183105,0.00244141,0.00366211,0.00183105,0.0142696,0.0152415,0.0141597,0.013183,0.0115871,0.0165295,0.011004,0.0143996,0.0170468,0.0167488,0.0156193,0.0116956,0.0168181,0.0143728,0.0120106,0.0090599
8.405,0.00305176,0.00244141,0.0012207,0.000915527,0.00213623,-0.000915527,0.00274658,0.0012207,0.00305176,0,0.0012207,0.00183105,0.00274658,0.00488281,0.00366211,0.000305176,0.0148799,0.0149364,0.0133968,0.0147089,0.0147914,0.0171399,0.00978333,0.0121108,0.0150631,0.0178169,0.0160771,0.0150525,0.0163603,0.0137624,0.0114003,0.0125694
8.406,0.00305176,0.000610352,-0.00183105,0.0012207,0.00305176,0.00396729,0.00183105,0.00396729,0.00274658,0.00427246,0.0012207,0.000305176,0.00488281,0.000610352,0.00152588,0.000915527,0.0153377,0.0156993,0.0144649,0.0125727,0.0114345,0.0165295,0.0120721,0.0131789,0.0179623,0.0175117,0.0151615,0.0132214,0.0159026,0.0151357,0.00972183,0.0125694
8.407,0.00366211,0.00152588,0.00183105,0.00274658,0.0012207,0.00305176,0.00366211,0.00457764,0.00213623,0.00152588,0.00183105,-0.00152588,0.00274658,0.00305176,0.00396729,0.000915527,0.0150325,0.014326,0.0118709,0.0108942,0.0120448,0.0150037,0.0120721,0.0136367,0.0170468,0.0179695,0.0166874,0.013374,0.0171233,0.013915,0.0129262,0.0111961
8.408,0.00549316,-0.0012207,0.00152588,0.0012207,0.00427246,0.00213623,0.00305176,0.00152588,0.00366211,0,0.00488281,0.00183105,0.0012207,0.00244141,0.00152588,0.000610352,0.0168636,0.0149364,0.0147701,0.0128779,0.0115871,0.0143933,0.0106989,0.0133315,0.0171994,0.0153755,0.0156193,0.0121533,0.0154448,0.0168142,0.0110951,0.0102806
8.409,0.00244141,0.00183105,0.000915527,0.00244141,0.00579834,0.00213623,0,0.00213623,0.00335693,0.00213623,0.0012207,-0.00183105,0.00274658,0.00183105,0.00549316,-0.000610352,0.0150325,0.01692,0.0132442,0.0127253,0.0118922,0.0163769,0.0100885,0.0145522,0.0171994,0.0170539,0.0160771,0.0139844,0.0163603,0.0145253,0.0112477,0.0113487
8.41,0.00274658,0.00335693,0.00183105,0,0.00213623,0.00396729,0.00244141,0.00305176,0.00274658,0.000610352,0.00152588,0.000915527,0.00244141,0,0.00335693,0.00244141,0.0144222,0.0124949,0.0130916,0.0136408,0.00975601,0.0162244,0.0116144,0.0137892,0.019946,0.0164436,0.0154667,0.0123059,0.0128508,0.0140676,0.0118581,0.0130272
8.411,0.00213623,-0.000610352,0.00213623,0.00213623,0.000305176,0.00152588,-0.000915527,0.00274658,0.00244141,0.00366211,-0.00152588,0.000305176,0.00305176,0.00427246,0.00274658,0.00213623,0.0147274,0.0147838,0.0112606,0.0121149,0.0120448,0.0157666,0.011767,0.014247,0.0170468,0.0172065,0.0163822,0.0132214,0.0163603,0.0142202,0.00834854,0.0133324
8.412,0.00335693,0.00152588,0.00152588,0.000305176,0.00213623,0.00152588,0.00244141,0.00396729,-0.00213623,0.000915527,0.000915527,0.00213623,0.00274658,0.00244141,0.00183105,0.0012207,0.0162532,0.0155467,0.0124813,0.015777,0.0117397,0.0168347,0.0100885,0.0101271,0.0175045,0.0179695,0.0169926,0.013374,0.0154448,0.0145253,0.0121632,0.0122642
8.413,0.00183105,-0.0012207,0.00213623,0,0.00549316,-0.000610352,0.0012207,0.00244141,0.00335693,0.00183105,0.00213623,0.00152588,0.00213623,0.000915527,0.00274658,0,0.0153377,0.0155467,0.0138546,0.0127253,0.0112819,0.0159192,0.0119196,0.0133315,0.0182675,0.0153755,0.0169926,0.0142895,0.0174285,0.0134572,0.0117055,0.0124168
8.414,0.00183105,-0.000305176,0.0012207,0.000610352,0.00396729,0.00152588,0.00244141,0.00213623,0.00305176,-0.000305176,-0.00183105,0.00152588,0.00274658,0.00396729,0.0012207,-0.00335693,0.0144222,0.0126475,0.011108,0.0134882,0.0114345,0.0179028,0.0119196,0.0136367,0.0187252,0.0173591,0.0148564,0.0136792,0.0151396,0.0137624,0.0101796,0.0137901
8.415,0.00183105,0.00152588,0.0012207,0.00213623,0.00183105,0.00274658,0.00335693,0.00152588,0,0.00152588,0.0012207,0.00213623,0.00152588,0.000305176,0.0012207,0.00152588,0.0154903,0.0153941,0.0149227,0.0124201,0.0100612,0.0157666,0.0113092,0.0136367,0.0167416,0.0169014,0.0160771,0.0135266,0.0195647,0.0146779,0.0115529,0.00982284
8.416,0.00274658,0.0012207,0.000610352,0.0012207,0.00183105,0.00244141,0.00213623,0.00274658,0.00274658,0,-0.0012207,0,0.0012207,0.00274658,-0.0012207,0.000915527,0.0164058,0.0132579,0.0117183,0.0128779,0.0138759,0.0168347,0.011004,0.0139418,0.0171994,0.0169014,0.0160771,0.0132214,0.0162078,0.0134572,0.0129262,0.0116539
8.417,0.00274658,-0.000610352,-0.0012207,0.000305176,0.00244141,0.00152588,0.00366211,0.000915527,0.00244141,0.00152588,-0.000610352,0.00244141,0,0.00366211,0,0.00366211,0.0157955,0.0149364,0.0144649,0.0119623,0.00975601,0.0168347,0.0116144,0.0157729,0.0168942,0.0169014,0.0137883,0.0106274,0.0155974,0.015746,0.0132314,0.0118065
8.418,0.00152588,0.0012207,0.000915527,0.00152588,0.00335693,-0.0012207,0.00183105,0.000610352,0.00427246,-0.00183105,0.000915527,0.00152588,0.00305176,0.000915527,0.000610352,0.000915527,0.0151851,0.0166148,0.012939,0.0130304,0.0128078,0.0179028,0.011767,0.0148574,0.0167416,0.0158332,0.0165348,0.0139844,0.0160552,0.0140676,0.0123158,0.0124168
8.419,0.00183105,0.000915527,0.000915527,-0.000305176,0.00213623,0.0012207,0.00366211,0.00244141,0.00244141,-0.000305176,0.00305176,0.000610352,0.00366211,-0.000305176,0.000610352,0.00213623,0.0147274,0.0181407,0.0164486,0.013946,0.0115871,0.0133252,0.00917298,0.0136367,0.0175045,0.0184272,0.0163822,0.0136792,0.0139189,0.0142202,0.0117055,0.0115013
8.42,0.000610352,-0.000305176,0,0.00366211,0,0.00213623,0.00244141,0.00457764,0.00183105,0.00213623,0.000610352,0,0.000915527,0.00274658,0.00213623,0.000610352,0.0161006,0.0150889,0.0140071,0.0128779,0.0109767,0.0169873,0.0113092,0.0127211,0.0162838,0.0181221,0.0153141,0.0144421,0.0154448,0.0148305,0.0106374,0.0115013
8.421,0.00213623,0.00152588,0.000305176,0,0.000915527,0.000305176,0.00396729,0.00244141,0.000610352,0.000610352,0.00244141,0.00274658,0.00274658,0.0012207,0,0.00152588,0.0130489,0.0126475,0.0127864,0.0133356,0.0134181,0.0166821,0.0116144,0.0137892,0.0176571,0.016291,0.0151615,0.0142895,0.0155974,0.0145253,0.0104848,0.0125694
8.422,0.00335693,0.0012207,0.00183105,0,0.00213623,0.00152588,0.00305176,0.000610352,0.00274658,0.000610352,0.000610352,-0.0012207,0.000610352,0.00427246,0.00183105,0.00305176,0.0156429,0.0150889,0.0141597,0.0118097,0.0115871,0.0174451,0.0125299,0.0128737,0.0175045,0.0182746,0.0148564,0.0158154,0.0169707,0.0143728,0.00895889,0.0102806
8.423,0.00457764,0.00152588,0.00305176,0.000305176,0.000915527,0.00152588,0.00335693,-0.000610352,-0.000305176,-0.00396729,0.00152588,-0.000305176,0.00396729,-0.00152588,0.00305176,0.000915527,0.0153377,0.0161571,0.0123287,0.013183,0.0120448,0.0165295,0.0100885,0.0133315,0.0171994,0.0179695,0.0148564,0.0147473,0.0152922,0.0151357,0.0114003,0.0125694
8.424,0.00244141,0.000305176,0.000305176,0.000305176,0.00152588,0.0012207,0.000915527,0.00152588,0.00152588,0.000915527,0.00274658,0.0012207,0.00274658,0.00213623,0.00366211,0.00274658,0.0148799,0.0147838,0.0123287,0.0140986,0.0109767,0.0172925,0.0134454,0.0139418,0.0178097,0.0155281,0.0136357,0.0136792,0.0154448,0.0192556,0.0121632,0.0115013
8.425,0.00305176,0.00335693,0.000305176,0.000915527,-0.000305176,0.0012207,0.00335693,0.00518799,0.000305176,0.000610352,0.000915527,0.00274658,0.00183105,0.00183105,0.00396729,0.00213623,0.0151851,0.0135631,0.0138546,0.0137934,0.0120448,0.0162244,0.0113092,0.0133315,0.0178097,0.0173591,0.0157719,0.0144421,0.0155974,0.0142202,0.0118581,0.0130272
8.426,0.00244141,0,0.0012207,0.000915527,0.00152588,0.00335693,0.00274658,0.00244141,0.00274658,0.00274658,0.000915527,0.00274658,0.00213623,0.000915527,0.0012207,0.00213623,0.0142696,0.0181407,0.0138546,0.0115046,0.00914566,0.0150037,0.0120721,0.0136367,0.019946,0.0178169,0.01684,0.014137,0.0159026,0.013915,0.0107899,0.0128746
8.427,0.00335693,0.000305176,0.00366211,-0.0012207,0.00213623,0.00305176,0.00274658,0.00244141,0.00427246,0.00183105,0,0.000610352,0.00183105,0.00427246,-0.000610352,0.000305176,0.0156429,0.0146312,0.0140071,0.0151667,0.0103664,0.0169873,0.0116144,0.0133315,0.0175045,0.0181221,0.0179081,0.013374,0.0160552,0.0162038,0.0129262,0.0157738
8.428,0.00427246,0.000305176,0.000915527,-0.000305176,0.00366211,0.00183105,0.00366211,0.00244141,0.00183105,0.00335693,0.00183105,0.000915527,-0.000305176,0,0.00244141,0.00152588,0.0118282,0.0156993,0.0140071,0.013946,0.0114345,0.0163769,0.0122247,0.0136367,0.0182675,0.0170539,0.0169926,0.013374,0.0152922,0.0152883,0.0115529,0.0104332
8.429,0.00305176,0.00366211,0.00213623,0.0012207,0.00213623,0.00152588,0.00152588,0.00366211,0.00305176,0.00244141,-0.000305176,0.000915527,0.00183105,0.00366211,0.00396729,0.00183105,0.0153377,0.0150889,0.0127864,0.0134882,0.01235,0.0171399,0.0105463,0.0133315,0.0170468,0.0170539,0.0186711,0.014137,0.0163603,0.0119313,0.00865371,0.0131798
8.43,0.00366211,0.000610352,0.000305176,0,0.00213623,0.00335693,0.00244141,0.00183105,0,0.000305176,0.000915527,0.00396729,0.000305176,0.00244141,0.00457764,0.00366211,0.0153377,0.0158519,0.0121761,0.013183,0.0135707,0.0174451,0.0120721,0.0131789,0.0181149,0.0178169,0.0176029,0.0138318,0.0155974,0.0131521,0.0104848,0.012722
8.431,0.00305176,-0.000610352,0.00183105,0.00213623,0.00152588,0.000915527,0.00183105,0.00183105,0.00152588,0.00366211,0.000915527,0.00152588,0.00152588,0.00335693,0.00274658,0.00274658,0.016711,0.0129527,0.0140071,0.0133356,0.0132655,0.0188183,0.0116144,0.0136367,0.0152157,0.0155281,0.0160771,0.0139844,0.018344,0.0137624,0.0107899,0.0124168
8.432,0.00366211,0.000610352,0.0012207,-0.000915527,0.00183105,0.00213623,0.00396729,-0.00152588,0.00305176,0.00274658,0.00213623,0.00244141,0.00335693,0.00305176,0.00213623,0.000305176,0.0157955,0.0147838,0.0132442,0.0137934,0.0118922,0.0171399,0.0113092,0.014247,0.0170468,0.0179695,0.0163822,0.0116956,0.0152922,0.0148305,0.0130788,0.0124168
8.433,0.00152588,0.00152588,0.00152588,0.000305176,0.00335693,-0.000610352,0.00244141,0.00244141,0.00366211,0.000915527,0.0012207,0.0012207,0.00183105,0.00244141,0.00305176,0.0012207,0.0176265,0.0152415,0.0132442,0.0118097,0.00975601,0.0172925,0.011767,0.0150099,0.0176571,0.0178169,0.0159245,0.0138318,0.0155974,0.0140676,0.0123158,0.0122642
8.434,0.00274658,0.00213623,-0.0012207,0.00183105,0.00335693,0.00457764,0.00244141,0.00244141,0.00244141,0,0.0012207,0.00305176,0.00183105,0,0.0012207,0.000610352,0.0162532,0.0138682,0.0135494,0.0130304,0.0108241,0.0175976,0.011004,0.0133315,0.017352,0.0187324,0.0153141,0.0136792,0.0165129,0.0154409,0.0141469,0.0119591
8.435,0.00183105,0.000610352,0.000305176,0.00213623,0.00427246,0.00213623,0.00152588,-0.000305176,0.00396729,0.0012207,0.000610352,0,-0.00183105,0.00213623,0.00244141,0.00488281,0.0157955,0.0149364,0.0143123,0.013183,0.0115871,0.0153088,0.011767,0.0127211,0.0171994,0.0173591,0.0159245,0.0132214,0.0163603,0.0152883,0.0110951,0.0124168
8.436,0.00488281,0.000305176,0.00152588,0.0012207,0.000915527,-0.000305176,0.00274658,0.00183105,-0.000305176,0.000610352,0.00213623,0.0012207,0.00213623,0.00457764,0.000915527,0.00305176,0.0151851,0.0141734,0.0133968,0.0130304,0.0111293,0.0166821,0.0113092,0.0136367,0.0175045,0.0202583,0.0165348,0.0139844,0.0137664,0.0119313,0.0121632,0.0130272
8.437,0.00183105,0.000305176,-0.0012207,0.0012207,0.000305176,0.00244141,0.00305176,-0.000610352,0.00244141,0.00244141,0.00366211,0.000915527,0.0012207,0.00213623,0.00244141,0.00183105,0.0164058,0.0140208,0.0138546,0.0128779,0.0115871,0.0160718,0.0114618,0.0150099,0.0178097,0.0179695,0.0153141,0.0129163,0.0139189,0.0149831,0.0115529,0.00982284
8.438,0.00183105,0.00183105,0.000305176,-0.000610352,0.00183105,0,0.00244141,0.000915527,0.00457764,-0.00213623,0.00152588,0.0012207,0.00152588,0.00152588,0.00213623,0.00244141,0.0142696,0.0150889,0.0140071,0.0116572,0.0146388,0.0165295,0.0116144,0.0133315,0.0158261,0.0179695,0.0162297,0.0156628,0.0155974,0.0146779,0.0123158,0.0121117
8.439,0.00152588,0.000915527,-0.000915527,0.000610352,0.00244141,0.00366211,0.00152588,0.00335693,0.000915527,0.000610352,-0.000610352,0.000305176,0.00183105,0.00305176,0.000305176,0.00213623,0.0151851,0.0146312,0.0143123,0.013183,0.0111293,0.0160718,0.011004,0.0137892,0.017352,0.0184272,0.0156193,0.0142895,0.0149871,0.0148305,0.0115529,0.0128746
8.44,0.0012207,0.000610352,-0.000610352,0.00183105,0.00183105,0.00427246,0.00183105,0.00152588,0.00274658,0.00183105,0.000915527,-0.00274658,0.000610352,0.000915527,0.00244141,0.0012207,0.0159481,0.0149364,0.0133968,0.0124201,0.0120448,0.0162244,0.0120721,0.0145522,0.017352,0.016291,0.0157719,0.0144421,0.0159026,0.0146779,0.0112477,0.0118065
8.441,0.00488281,-0.00152588,0.00152588,0.000915527,0.00244141,0.000915527,0.00457764,0.00244141,0.00183105,-0.000915527,0.0012207,0.0012207,0,0.00457764,0.000915527,0.00244141,0.0144222,0.014326,0.0132442,0.0134882,0.0118922,0.0146985,0.0106989,0.0128737,0.0178097,0.0182746,0.0159245,0.0135266,0.0165129,0.0155935,0.0121632,0.0128746
8.442,0.0012207,0.00152588,0.000915527,0.00152588,0.00183105,0.000305176,0.00213623,0.00305176,0.00213623,0.000610352,0.00152588,-0.00305176,0.00305176,0.00152588,0.00396729,0.000305176,0.0157955,0.0160045,0.0130916,0.0125727,0.0103664,0.0163769,0.0122247,0.0137892,0.0170468,0.0152229,0.0159245,0.0153577,0.0149871,0.0143728,0.0110951,0.0107384
8.443,0.00274658,0.00152588,0.00244141,0,0.00244141,0.00152588,0.00396729,0.0012207,0.00244141,0,0.0012207,-0.000305176,0.00152588,0,0.00335693,0.00152588,0.0133541,0.0152415,0.013702,0.013183,0.0120448,0.0157666,0.0120721,0.0133315,0.0179623,0.0179695,0.0160771,0.0145947,0.0155974,0.0152883,0.0117055,0.0137901
8.444,0.00305176,-0.000305176,0.00152588,0.00152588,0.00244141,0.00305176,0,0.00488281,0.00213623,0.00274658,-0.00152588,0.000610352,0.00396729,0.00274658,0.000915527,0.00213623,0.0151851,0.0152415,0.0135494,0.0115046,0.0106715,0.0163769,0.0126825,0.0140944,0.0168942,0.0170539,0.0153141,0.0144421,0.0162078,0.0140676,0.0107899,0.0121117
8.445,0.00244141,0.00152588,0.000915527,-0.000610352,0.000915527,0.00274658,0.000610352,0.00488281,0.00183105,0.00305176,0.000305176,0.00152588,0.00244141,0.00335693,0.00152588,-0.000305176,0.0139644,0.0144786,0.0120235,0.0125727,0.0121974,0.0154614,0.0132928,0.0131789,0.0162838,0.0172065,0.0179081,0.0145947,0.0146819,0.0145253,0.0118581,0.0128746
8.446,0.00366211,-0.000915527,0.00152588,0.00213623,0.00366211,0.00244141,0.00213623,0.00305176,0.00213623,0.0012207,0.00183105,0.00213623,0.000915527,0.00366211,0.0012207,0.00152588,0.0153377,0.0155467,0.0140071,0.0136408,0.0108241,0.0168347,0.0116144,0.0136367,0.0182675,0.0164436,0.0162297,0.0144421,0.01575,0.015746,0.0118581,0.0128746
8.447,0.00396729,0,0.00244141,0.0012207,0.00183105,0.00335693,0.00244141,0.00488281,0.00366211,0.000915527,-0.000915527,0.0012207,0.00213623,0.00335693,0.00457764,0.000610352,0.0153377,0.0164622,0.0112606,0.0142511,0.0111293,0.0168347,0.0126825,0.0125685,0.0170468,0.0178169,0.0163822,0.0144421,0.0163603,0.0140676,0.0110951,0.0124168
8.448,0.00396729,0.00152588,0.000610352,0.0012207,0.00213623,0.00305176,0.00366211,0.00305176,0.000915527,0.00183105,0.00183105,0.00274658,0.00244141,0.000915527,0.00396729,0.00152588,0.0157955,0.0138682,0.0127864,0.0140986,0.00960342,0.0163769,0.0114618,0.0145522,0.0176571,0.0181221,0.0159245,0.0127637,0.0152922,0.0142202,0.0110951,0.0137901
8.449,0.00213623,0.0012207,0.00305176,0.00183105,0.00213623,0.000610352,0.00366211,0.00274658,0.00274658,0.000305176,-0.00213623,0.00152588,0.000915527,0.00579834,0.00335693,0.00396729,0.0144222,0.0149364,0.013702,0.0134882,0.0114345,0.0169873,0.0120721,0.0139418,0.0170468,0.0172065,0.01684,0.0142895,0.0160552,0.0145253,0.0107899,0.0125694
8.45,0.00457764,0.00183105,0.00183105,0.000305176,0.00274658,0.00213623,0.00335693,0.00183105,0.0012207,0.000915527,0.0012207,0.00305176,0.00274658,0.00488281,0,0.000610352,0.0159481,0.0132579,0.0133968,0.0118097,0.0115871,0.0162244,0.00932556,0.0130263,0.0170468,0.0156807,0.0172978,0.0135266,0.0163603,0.0143728,0.0114003,0.0136375
